altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1510.0,2014/2014,Manual,41990.0,Hatch,Flex,3777.0,12.5,Branco,Suspensão,2460.0,127.124,1695.0,Toyota,1.3,Toyota Etios,5.0,940.0,270.0,45.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/toyota/etios/2014/x-1-3-flex/detalhes/9821346?page=detail&sort=0,
1466.0,2018/2018,Manual,48990.0,Sedan,Flex,4218.0,11.1,Branco,Suspensão,2467.0,97.839,1656.0,Volkswagen,1.6,Volkswagen Voyage,5.0,997.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/volkswagen/voyage/2018/1-6-trendline-flex/detalhes/9821750?page=detail&sort=0,190.0
1525.0,2016/2016,Manual,40990.0,Hatch,Flex,3886.0,,Preto,Suspensão,2491.0,81.0,1695.0,Ford,1.0,Ford Ka,5.0,1007.0,257.0,52.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/ford/ka/2016/se-plus-1-0-flex/detalhes/9819505?page=detail&sort=0,13.0
1474.0,2022/2022,Manual,51990.0,Hatch,Flex,3680.0,14.9,Prata,Elétrica,2423.0,62.817,1579.0,Renault,1.0,Renault Kwid,5.0,779.0,290.0,38.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/renault/kwid/2022/zen-1-0-12v-sce-flex/detalhes/9821496?page=detail&sort=0,152.0
1800.0,2013/2013,Automática,105900.0,SUV,Diesel,4695.0,,Prata,Suspensão,2800.0,178.0,1815.0,Mitsubishi,3.2,Mitsubishi Pajero Dakar,5.0,2095.0,730.0,70.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/mitsubishi/pajero-dakar/2013/3-2-4wd-aut/detalhes/10652976?page=detail&sort=0,
1415.0,2003/2003,Manual,43000.0,Sedan,Gasolina,4495.0,,Cinza,Suspensão,2640.0,100.0,1707.0,Chevrolet,2.0,Chevrolet Vectra,5.0,1235.0,500.0,57.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/vectra/2003/cd-2-0-16v/detalhes/7861041?page=detail&sort=0,
1465.0,2009/2010,Manual,39990.0,Hatch,Flex,4281.0,,Vermelho,Suspensão,2614.0,1.0,1753.0,Chevrolet,2.0,Chevrolet Vectra GT,5.0,1223.0,345.0,52.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/vectra-gt/2010/2-0-8v-flex/detalhes/7966109?page=detail&sort=0,
1476.0,2021/2021,Automática,83900.0,Hatch,Flex,4163.0,11.2,Prata,Suspensão,2551.0,1.0,1731.0,Chevrolet,1.0,Chevrolet Onix,5.0,1100.0,291.0,44.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/chevrolet/onix/2021/premier-ii-1-0-turbo-flex-aut/detalhes/10870273?page=detail&sort=0,16.0
1583.0,2016/2017,Manual,52990.0,SUV,Flex,4159.0,10.2,Branco,Suspensão,,88.122,1739.0,Peugeot,1.6,Peugeot 2008,5.0,1086.0,355.0,55.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/peugeot/2008/2017/allure-1-6-16v-flex/detalhes/11055805?page=detail&sort=0,183.0
1780.0,2014/2014,Manual,83990.0,Picapes,Diesel,5230.0,,Preto,Suspensão,3200.0,167.0,1850.0,Nissan,2.5,Nissan Frontier,5.0,2054.0,,80.0,https://www.mobiauto.com.br/comprar/carros/pb-joao-pessoa/nissan/frontier/2014/2-5-td-cd-4x4-s/detalhes/11088556?page=detail&sort=0,
