altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1680.0,2016/2017,Automática,85990.0,Picapes,Flex,4915.0,7.4,Verde,Suspensão,2990.0,111.111,1844.0,Fiat,1.7,Fiat Toro,5.0,1619.0,,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/toro/2017/freedom-1-8-at6-4x2-flex/detalhes/11358056?page=detail&sort=0,172.0
1568.0,2021/2021,Manual,102900.0,SUV,Flex,4199.0,,Azul,Elétrica,2651.0,60.0,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,420.0,52.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/t-cross/2021/1-0-200-tsi-comfortline-aut-flex/detalhes/11359597?page=detail&sort=0,179.0
1470.0,2022/2023,Manual,82800.0,Sedan,Flex,4325.0,13.2,Cinza,Elétrica,2530.0,26.855,1720.0,Hyundai,1.0,Hyundai HB20S,5.0,1019.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/hyundai/hb20s/2023/limited-1-0-flex/detalhes/11373251?page=detail&sort=0,159.0
1506.0,2013/2013,Manual,36900.0,Sedan,Flex,4290.0,,Branco,Suspensão,2510.0,63.0,1675.0,Fiat,1.6,Fiat Grand Siena,5.0,1080.0,520.0,48.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/grand-siena/2013/essence-1-6-16v-dualogic-flex/detalhes/11418312?page=detail&sort=0,190.0
1590.0,2019/2019,CVT,95500.0,SUV,Flex,4295.0,11.4,Cinza,Suspensão,2610.0,34.5,1760.0,Nissan,1.6,Nissan Kicks,5.0,1132.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/nissan/kicks/2019/1-6-sv-cvt-flex/detalhes/4259410?page=detail&sort=0,
1525.0,2020/2020,CVT,52000.0,Hatch,Flex,3941.0,13.4,Cinza,Elétrica,2490.0,3.0,1774.0,Ford,1.0,Ford Ka,5.0,1037.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/ka/2020/1-0-se-flex/detalhes/4259424?page=detail&sort=0,
1461.0,2019/2019,Automática,79900.0,Hatch,Flex,4053.0,,Preto,Suspensão,2548.0,1.0,1751.0,Volkswagen,1.0,Volkswagen Polo,5.0,1145.0,300.0,40.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/polo/2019/1-0-200-tsi-comfortline-aut-flex/detalhes/4269958?page=detail&sort=0,187.0
1945.0,2023/2023,Manual,87990.0,Picapes,Gasolina,4840.0,,Branco,Suspensão,2820.0,0.0,1635.0,Effa,1.3,Effa V22,5.0,1040.0,,40.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/effa/v22/2023/1-3-16v-picape-dupla/detalhes/9173448?page=detail&sort=0,
1895.0,2023/2023,Manual,99990.0,Picapes,Gasolina,4638.0,,Branco,Suspensão,2820.0,0.0,1635.0,Effa,1.3,Effa V21,2.0,990.0,,40.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/effa/v21/2023/1-3-com-bau/detalhes/9174039?page=detail&sort=0,
1895.0,2023/2023,Manual,79990.0,Picapes,Gasolina,4638.0,,Branco,Suspensão,2820.0,0.0,1635.0,Effa,1.3,Effa V21,2.0,990.0,,40.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/effa/v21/2023/1-3/detalhes/9167515?page=detail&sort=0,
1697.0,2014/2015,Manual,45900.0,Monovolume,Flex,4279.0,8.8,Branco,Suspensão,2540.0,72.585,1723.0,Citroën,1.6,Citroën Aircross,5.0,1395.0,403.0,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/citroen/aircross/2015/tendance-1-6-16v-flex/detalhes/9791598?page=detail&sort=0,
1619.0,2017/2018,Automática,74500.0,SUV,Flex,4329.0,8.8,Marrom,Suspensão,2673.0,74.828,1813.0,Renault,1.6,Renault Captur,5.0,1352.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/renault/captur/2018/intense-1-6-16v-sce-cvt-flex/detalhes/9789818?page=detail&sort=0,168.0
1484.0,2015/2015,Automática,58500.0,Sedan,Flex,4534.0,9.9,Branco,Suspensão,2648.0,85.0,1823.0,Ford,2.0,Ford Focus Sedan,5.0,1396.0,421.0,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/focus-sedan/2015/se-2-0-16v-powershift-aut/detalhes/10717245?page=detail&sort=0,204.0
1487.0,2018/2018,Automatizado,52500.0,Hatch,Flex,3820.0,13.2,Branco,Suspensão,2376.0,62.973,1673.0,Fiat,1.3,Fiat Uno,5.0,1055.0,290.0,48.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/uno/2018/sporting-1-3-firefly-gsr-flex/detalhes/11201047?page=detail&sort=0,177.0
1485.0,2018/2018,Automática,105000.0,Sedan,Flex,4620.0,10.6,Branco,Suspensão,2700.0,90.0,1775.0,Toyota,2.0,Toyota Corolla,5.0,1345.0,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/toyota/corolla/2018/2-0-xrs-multi-drive-s-flex/detalhes/10769159?page=detail&sort=0,
1834.0,2019/2019,Manual,109900.0,Picapes,Diesel,5254.0,,Cinza,Suspensão,3097.0,50.0,1944.0,Volkswagen,2.0,Volkswagen Amarok,5.0,2027.0,,80.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/amarok/2019/2-0-se-4x4-tdi-cab-dupla/detalhes/11332454?page=detail&sort=0,
1466.0,2016/2016,Manual,43900.0,Sedan,GNV,4218.0,11.1,Branco,Suspensão,2467.0,100.0,1656.0,Volkswagen,1.6,Volkswagen Voyage,5.0,997.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/voyage/2016/1-6-trendline-flex/detalhes/11369939?page=detail&sort=0,190.0
1484.0,2022/2022,Automática,134900.0,Hatch,Flex,4448.0,11.1,Branco,Elétrica,2700.0,21.062,1807.0,Chevrolet,1.4,Chevrolet Cruze Sport6,5.0,1310.0,290.0,52.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/cruze-sport6/2022/rs-1-4-16v-ecotec-aut-flex/detalhes/11396912?page=detail&sort=0,
1619.0,2020/2020,Automática,80000.0,SUV,Flex,4329.0,8.8,Branco,Suspensão,2673.0,72.0,1813.0,Renault,2.0,Renault Captur,5.0,1352.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/renault/captur/2020/intense-2-0-16v-aut-flex/detalhes/11447968?page=detail&sort=0,174.0
1590.0,2020/2021,Manual,81000.0,SUV,Flex,4295.0,11.1,Preto,Elétrica,2620.0,41.0,1760.0,Nissan,1.6,Nissan Kicks,5.0,1109.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/nissan/kicks/2021/1-6-s-flex/detalhes/11493148?page=detail&sort=0,13.0
1690.0,2013/2013,Manual,44000.0,SUV,Flex,4315.0,,Prata,Suspensão,2673.0,138.0,1822.0,Renault,2.0,Renault Duster,5.0,1276.0,475.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/renault/duster/2013/2-0-16v-dynamique-flex/detalhes/11447972?page=detail&sort=0,176.0
1464.0,2018/2018,Automática,55500.0,Hatch,Flex,3969.0,11.2,Branco,Suspensão,2489.0,74.5,1722.0,Ford,1.6,Ford New Fiesta Hatch,5.0,1169.0,281.0,52.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/new-fiesta-hatch/2018/new-fiesta-sel-1-6-16v-aut/detalhes/11521466?page=detail&sort=0,190.0
1474.0,2023/2023,Automática,93900.0,Sedan,Flex,4474.0,,Branco,Elétrica,2600.0,22.0,1730.0,Chevrolet,1.0,Chevrolet Onix Plus,5.0,1073.0,469.0,44.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/onix-plus/2023/ltz-1-0-turbo-aut/detalhes/11558260?page=detail&sort=0,187.0
1545.0,2023/2023,Automática,128500.0,SUV,Flex,4427.0,11.3,Cinza,Elétrica,2533.0,11.4,1774.0,Fiat,1.0,Fiat Fastback,5.0,1262.0,516.0,47.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/fastback/2023/impetus-turbo-200-flex-aut/detalhes/11569602?page=detail&sort=0,190.0
1639.0,2020/2020,CVT,150000.0,SUV,Flex,4416.0,8.8,Cinza,Elétrica,2636.0,5.0,1819.0,Jeep,2.0,Jeep Compass,5.0,1556.0,410.0,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/jeep/compass/2020/2-0-limited/detalhes/4123766?page=detail&sort=0,188.0
1590.0,2022/2022,CVT,112000.0,SUV,Flex,4310.0,11.4,Branco,Elétrica,2610.0,48.9,1760.0,Nissan,1.6,Nissan Kicks,5.0,1139.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/nissan/kicks/2022/exclusive-1-6/detalhes/11562283?page=detail&sort=0,175.0
1590.0,2019/2020,CVT,85000.0,SUV,Flex,4295.0,11.4,Branco,Suspensão,2610.0,59.054,1760.0,Nissan,1.6,Nissan Kicks,5.0,1129.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/nissan/kicks/2020/1-6-s-cvt-flex/detalhes/10594267?page=detail&sort=0,
1470.0,2020/2020,Automática,86000.0,Sedan,Flex,4474.0,,Branco,Suspensão,2600.0,71.0,1730.0,Chevrolet,1.0,Chevrolet Onix Plus,5.0,,469.0,44.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/onix-plus/2020/1-0-premier-turbo-flex-aut/detalhes/11050328?page=detail&sort=0,
1461.0,2020/2020,Automática,79900.0,Hatch,Flex,4053.0,11.4,Bege,Suspensão,2548.0,44.547,1751.0,Volkswagen,1.0,Volkswagen Polo,5.0,1145.0,300.0,52.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/polo/2020/1-0-200-tsi-highline-aut-flex/detalhes/11174836?page=detail&sort=0,187.0
1470.0,2015/2015,CVT,61500.0,Sedan,Flex,4620.0,,Prata,Suspensão,2700.0,68.0,1810.0,Renault,2.0,Renault Fluence,5.0,1372.0,530.0,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/renault/fluence/2015/2-0-16v-privilege-x-tronic-flex/detalhes/10710753?page=detail&sort=0,195.0
1475.0,2013/2013,Automática,57900.0,Sedan,Flex,4600.0,,Prata,Suspensão,2685.0,83.0,1788.0,Chevrolet,1.8,Chevrolet Cruze,5.0,1399.0,450.0,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/cruze/2013/lt-1-8-16v-ecotec-flex/detalhes/10714087?page=detail&sort=0,203.0
1619.0,2022/2023,CVT,108900.0,,Flex,4379.0,11.1,Prata,Elétrica,2673.0,41.344,1813.0,Renault,1.3,Renault Captur,5.0,1366.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/renault/captur/2023/intense-1-3-turbo-flex-aut/detalhes/11191414?page=detail&sort=0,12.0
,2019/2020,Manual,55900.0,Hatch,Flex,,,Vermelho,Elétrica,,67.0,,Chevrolet,1.0,Chevrolet Joy,,,,,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/joy/2020/hatch-1-0-8v-flex/detalhes/10709980?page=detail&sort=0,
1484.0,2016/2016,Manual,48000.0,Hatch,Flex,3930.0,,Branco,Suspensão,2528.0,76.0,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1019.0,280.0,54.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/onix/2016/1-0-lt-spe-4/detalhes/11229912?page=detail&sort=0,
1568.0,2020/2020,Automática,93800.0,SUV,Flex,4199.0,,Prata,Suspensão,2651.0,36.376,1760.0,Volkswagen,1.0,Volkswagen T-Cross,5.0,1250.0,420.0,,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/t-cross/2020/1-0-200-tsi-sense-aut-flex-pcd/detalhes/11302213?page=detail&sort=0,
1521.0,2014/2014,Manual,39000.0,Hatch,Flex,3944.0,,Vermelho,Suspensão,2460.0,116.0,1708.0,Citroën,1.4,Citroën C3,5.0,1110.0,300.0,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/citroen/c3/2014/tendance-1-5-8v-flex/detalhes/10755448?page=detail&sort=0,171.0
1860.0,2015/2015,Automática,155000.0,Picapes,Diesel,5260.0,,Prata,Suspensão,3085.0,111.111,1835.0,Toyota,3.0,Toyota Hilux Cabine Dupla,5.0,1935.0,,80.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/toyota/hilux-cabine-dupla/2015/hilux-3-0-tdi-4x4-cd-srv-diesel/detalhes/11229798?page=detail&sort=0,
1474.0,2018/2019,Automática,115000.0,Sedan,Flex,4702.0,,Preto,Suspensão,2688.0,1.111,1799.0,Volkswagen,1.4,Volkswagen Jetta,5.0,1373.0,510.0,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/jetta/2019/250-tsi-1-4-flex-16v-aut/detalhes/11229833?page=detail&sort=0,191.0
,2021/2021,Manual,60800.0,Hatch,Flex,,,Branco,Suspensão,,1.111,,Chevrolet,1.0,Chevrolet Joy,,,,,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/joy/2021/hatch-1-0-8v-flex/detalhes/11229854?page=detail&sort=0,
1474.0,2019/2020,Manual,54800.0,Hatch,Flex,3930.0,,Branco,Suspensão,2528.0,1.111,1705.0,Chevrolet,1.0,Chevrolet Joy,5.0,1011.0,280.0,54.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/joy/2020/hatch-1-0-8v-black-edition-flex/detalhes/11341288?page=detail&sort=0,
1696.0,2016/2016,Automática,63800.0,SUV,Flex,4241.0,,Branco,Suspensão,2521.0,1.111,1765.0,Ford,1.6,Ford EcoSport,5.0,1274.0,362.0,52.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/ecosport/2016/ecosport-freestyle-powershift-1-6-flex/detalhes/11341290?page=detail&sort=0,
1508.0,2021/2022,Manual,72000.0,Sedan,Flex,4364.0,,Branco,Elétrica,2521.0,25.439,1726.0,Fiat,1.3,Fiat Cronos,5.0,1139.0,525.0,48.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/cronos/2022/drive-1-3/detalhes/11341292?page=detail&sort=0,183.0
1619.0,2021/2022,Automática,112000.0,,Flex,4379.0,11.1,Cinza,Elétrica,2673.0,29.024,1813.0,Renault,1.3,Renault Captur,5.0,1366.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/renault/captur/2022/intense-1-3-turbo-cvt/detalhes/11341294?page=detail&sort=0,12.0
1509.0,2023/2023,Manual,105800.0,Picapes,Flex,4511.0,10.7,Azul,Hidráulica,2753.0,21.0,1729.0,Volkswagen,1.6,Volkswagen Saveiro,5.0,1130.0,734.0,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/saveiro/2023/cross-cabine-dupla/detalhes/11341295?page=detail&sort=0,
1650.0,2020/2020,Automática,125990.0,SUV,Flex,4416.0,,Prata,Suspensão,2636.0,1.111,1819.0,Jeep,2.0,Jeep Compass,5.0,1703.0,410.0,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/jeep/compass/2020/2-0-tdi-longitude-4wd-aut/detalhes/11341299?page=detail&sort=0,
1476.0,2020/2020,Automática,84800.0,Hatch,Flex,4163.0,11.2,Prata,Suspensão,2551.0,50.42,1731.0,Chevrolet,1.0,Chevrolet Onix,5.0,1100.0,291.0,44.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/onix/2020/premier-1-0-turbo-flex-aut/detalhes/11341297?page=detail&sort=0,16.0
1525.0,2019/2020,Manual,55990.0,Hatch,Flex,3941.0,12.9,Branco,Suspensão,2490.0,1.111,1774.0,Ford,1.5,Ford Ka,5.0,1064.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/ka/2020/1-5-se-flex/detalhes/11341300?page=detail&sort=0,
1470.0,2021/2022,Manual,67800.0,Hatch,Flex,3940.0,12.8,Prata,Elétrica,2530.0,53.128,1720.0,Hyundai,1.0,Hyundai HB20,5.0,989.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/hyundai/hb20/2022/evolution-1-0/detalhes/11341302?page=detail&sort=0,158.0
1540.0,2021/2022,Automática,85000.0,Hatch,Flex,3970.0,10.9,Prata,Elétrica,2530.0,32.771,1740.0,Hyundai,1.6,Hyundai HB20X,5.0,1098.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/hyundai/hb20x/2022/evolution-1-6-aut-flex/detalhes/11341327?page=detail&sort=0,
1562.0,2020/2021,Manual,75000.0,Picapes,Flex,4474.0,10.9,Branco,Hidráulica,2753.0,84.699,1713.0,Volkswagen,1.6,Volkswagen Saveiro,5.0,1117.0,580.0,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/saveiro/2021/robust-1-6-msi-cd-flex/detalhes/11341360?page=detail&sort=0,170.0
1508.0,2021/2022,Manual,72000.0,Sedan,Flex,4364.0,,Branco,Elétrica,2521.0,49.612,1726.0,Fiat,1.3,Fiat Cronos,5.0,1139.0,525.0,48.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/cronos/2022/drive-1-3/detalhes/11341420?page=detail&sort=0,183.0
1467.0,2018/2019,Manual,46000.0,Hatch,Flex,3897.0,12.9,Branco,Suspensão,2466.0,61.0,1893.0,Volkswagen,1.0,Volkswagen Gol,5.0,901.0,285.0,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/gol/2019/1-0-12v-flex/detalhes/9296980?page=detail&sort=0,168.0
1821.0,2019/2020,Automática,153800.0,Picapes,Diesel,5354.0,,Preto,Suspensão,3220.0,20.0,1860.0,Ford,2.2,Ford Ranger Cabine Dupla,5.0,2116.0,,80.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/ranger-cabine-dupla/2020/ranger-2-2-td-xls-cd-4x4-aut/detalhes/11341270?page=detail&sort=0,
1536.0,2018/2019,Manual,44500.0,Hatch,Flex,4060.0,14.2,Branco,Suspensão,2590.0,86.0,1733.0,Renault,1.0,Renault Sandero,5.0,1053.0,320.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/renault/sandero/2019/expression-1-0-12v-sce-flex/detalhes/10735565?page=detail&sort=0,160.0
1696.0,2014/2015,Manual,54000.0,SUV,Flex,4241.0,,Branco,Suspensão,2521.0,75.0,1765.0,Ford,1.6,Ford EcoSport,5.0,1249.0,362.0,52.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/ecosport/2015/ecosport-se-1-6-16v-flex/detalhes/11384433?page=detail&sort=0,
1503.0,2023/2023,Manual,82900.0,Hatch,Flex,3998.0,14.1,Prata,Elétrica,2521.0,2.757,1724.0,Fiat,1.0,Fiat Argo,5.0,1077.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/argo/2023/drive-1-0-flex/detalhes/11582429?page=detail&sort=0,157.0
1620.0,2022/2022,Automática,125000.0,SUV,Flex,4300.0,11.6,Branco,Elétrica,2610.0,57.0,1790.0,Hyundai,1.0,Hyundai Creta,5.0,1270.0,422.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/hyundai/creta/2022/platinum-1-0-turbo-aut-flex/detalhes/11278382?page=detail&sort=0,12.0
1440.0,2004/2004,Manual,0.0,Hatch,Flex,3763.0,,Verde,Suspensão,2373.0,105.0,1620.0,Fiat,1.0,Fiat Palio,5.0,885.0,280.0,48.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/palio/2004/fire-1-0-8v/detalhes/7482113?page=detail&sort=0,
1619.0,2018/2018,Manual,70000.0,SUV,Flex,4329.0,10.9,Vermelho,Suspensão,2673.0,75.0,1813.0,Renault,1.6,Renault Captur,5.0,1273.0,437.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/renault/captur/2018/zen-1-6-16v-sce-flex/detalhes/10673867?page=detail&sort=0,168.0
1504.0,2018/2019,Manual,0.0,Sedan,Flex,4636.0,9.9,Branco,Suspensão,2700.0,0.0,1761.0,Nissan,2.0,Nissan Sentra,5.0,1360.0,503.0,52.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/nissan/sentra/2019/sl-2-0-16v-cvt-flex/detalhes/8189766?page=detail&sort=0,190.0
1625.0,2020/2020,Automática,0.0,SUV,Flex,4447.0,,Branco,Elétrica,2675.0,0.0,1906.0,Peugeot,1.6,Peugeot 3008,5.0,1567.0,520.0,53.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/peugeot/3008/2020/1-6-thp-allure-aut/detalhes/8189810?page=detail&sort=0,
1475.0,2015/2015,Automática,84000.0,Sedan,Flex,4620.0,,Não Informada,Suspensão,2700.0,118.5,1775.0,Toyota,2.0,Toyota Corolla,5.0,,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/se-nossa-senhora-do-socorro/toyota/corolla/2015/2-0-xei-multi-drive-s-flex/detalhes/11427199?page=detail&sort=0,
1479.0,2022/2023,Automática,53000.0,Hatch,Flex,3680.0,15.3,Não Informada,Elétrica,2423.0,0.0,1579.0,Renault,1.0,Renault Kwid,5.0,818.0,290.0,38.0,https://www.mobiauto.com.br/comprar/carros/se-nossa-senhora-do-socorro/renault/kwid/2023/zen-1-0-12v-sce-flex/detalhes/11427238?page=detail&sort=0,152.0
1447.0,2017/2017,Automática,135100.0,Sedan,Gasolina,4591.0,,Não Informada,Suspensão,2760.0,59.1,1770.0,Mercedes-Benz,1.6,Mercedes-Benz Classe C,5.0,1485.0,475.0,67.0,https://www.mobiauto.com.br/comprar/carros/se-nossa-senhora-do-socorro/mercedes-benz/classe-c/2017/c-180-1-6-cgi-turbo/detalhes/11427274?page=detail&sort=0,
1693.0,2020/2020,Automática,85000.0,SUV,Flex,4357.0,,Não Informada,Suspensão,2521.0,30.1,1765.0,Ford,2.0,Ford EcoSport,5.0,1469.0,356.0,52.0,https://www.mobiauto.com.br/comprar/carros/se-nossa-senhora-do-socorro/ford/ecosport/2020/storm-2-0-16v-4wd-aut-flex/detalhes/11427320?page=detail&sort=0,
1475.0,2015/2015,Automática,84000.0,Sedan,Flex,4620.0,,Não Informada,Suspensão,2700.0,118.1,1775.0,Toyota,2.0,Toyota Corolla,5.0,,470.0,60.0,https://www.mobiauto.com.br/comprar/carros/se-nossa-senhora-do-socorro/toyota/corolla/2015/2-0-xei-multi-drive-s-flex/detalhes/11427392?page=detail&sort=0,
1447.0,2017/2017,Automatizado,135200.0,Sedan,Gasolina,4591.0,,Não Informada,Suspensão,2760.0,59.1,1770.0,Mercedes-Benz,1.6,Mercedes-Benz Classe C,5.0,1485.0,475.0,67.0,https://www.mobiauto.com.br/comprar/carros/se-nossa-senhora-do-socorro/mercedes-benz/classe-c/2017/c-180-1-6-cgi-turbo/detalhes/11427454?page=detail&sort=0,
1506.0,2014/2015,Automática,42901.0,Hatch,Flex,3628.0,13.1,Não Informada,Suspensão,2421.0,12.1,1649.0,Volkswagen,1.0,Volkswagen Up!,5.0,960.0,285.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/up/2015/1-0-12v-e-flex-cross-up-i-motion/detalhes/11513987?page=detail&sort=0,160.0
1680.0,2017/2017,Automática,84901.0,Picapes,Flex,4915.0,7.4,Não Informada,Suspensão,2990.0,116.361,1844.0,Fiat,1.7,Fiat Toro,5.0,1619.0,,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/toro/2017/freedom-1-8-at6-4x2-flex/detalhes/11513989?page=detail&sort=0,172.0
1658.0,2021/2021,Automática,84901.0,SUV,Flex,4232.0,,Não Informada,Hidráulica,2570.0,24.001,1798.0,Jeep,1.8,Jeep Renegade,5.0,1445.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/jeep/renegade/2021/1-8-4x2-aut-flex/detalhes/11555033?page=detail&sort=0,180.0
1525.0,2022/2022,Manual,0.0,Hatch,Flex,3941.0,10.8,Branco,Elétrica,2490.0,0.0,1695.0,Ford,1.0,Ford Ka,5.0,1042.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/ka/2022/1-0-se-flex/detalhes/7456282?page=detail&sort=0,
1525.0,2022/2022,Manual,0.0,Hatch,Gasolina,3941.0,10.8,Branco,Elétrica,2490.0,0.0,1695.0,Ford,1.0,Ford Ka,5.0,1033.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/ka/2022/1-0-s-flex/detalhes/7456336?page=detail&sort=0,
1648.0,2015/2016,Manual,72000.0,Picapes,Flex,4471.0,,Prata,Suspensão,2753.0,1.0,1740.0,Fiat,1.7,Fiat Strada,4.0,1253.0,,58.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/strada/2016/adventure-1-8-16v-flex-cabine-dupla/detalhes/10825583?page=detail&sort=0,180.0
1470.0,2018/2018,Manual,0.0,Hatch,Flex,3920.0,12.5,Cinza,Elétrica,2500.0,45.0,1680.0,Hyundai,1.0,Hyundai HB20,5.0,990.0,300.0,50.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/hyundai/hb20/2018/1-0-comfort-flex/detalhes/6836723?page=detail&sort=0,158.0
1648.0,2015/2016,Manual,72000.0,Picapes,Flex,4471.0,,Prata,Suspensão,2753.0,1.0,1740.0,Fiat,1.7,Fiat Strada,4.0,1253.0,,58.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/strada/2016/adventure-1-8-16v-flex-cabine-dupla/detalhes/7430263?page=detail&sort=0,180.0
1535.0,2013/2013,Automática,0.0,Monovolume,Flex,3900.0,,Prata,Suspensão,2500.0,1.0,1695.0,Honda,1.3,Honda Fit,5.0,1130.0,384.0,47.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/honda/fit/2013/lx-1-4-flex-aut/detalhes/8339963?page=detail&sort=0,
1474.0,2019/2019,Manual,49000.0,Hatch,Flex,3930.0,12.9,Branco,Elétrica,2528.0,10.0,1705.0,Chevrolet,1.0,Chevrolet Onix,5.0,1012.0,289.0,54.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/chevrolet/onix/2019/1-0-joy-spe-4/detalhes/9408007?page=detail&sort=0,
1487.0,2013/2013,Manual,32000.0,Hatch,Flex,3935.0,,Branco,Suspensão,2488.0,5.0,1765.0,Ford,1.6,Ford Fiesta Hatch,5.0,1084.0,305.0,54.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/ford/fiesta-hatch/2013/1-6-flex/detalhes/11509553?page=detail&sort=0,165.0
1521.0,2017/2017,Manual,61000.0,Picapes,Flex,4474.0,10.7,Preto,Suspensão,2752.0,5.0,1713.0,Volkswagen,1.6,Volkswagen Saveiro,5.0,1073.0,,55.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/volkswagen/saveiro/2017/trendline-1-6-msi-cd-flex/detalhes/11509641?page=detail&sort=0,169.0
1735.0,2019/2019,Automática Sequencial,90000.0,Picapes,Flex,4915.0,9.6,Branco,Suspensão,2990.0,5.0,1844.0,Fiat,1.7,Fiat Toro,5.0,1619.0,,60.0,https://www.mobiauto.com.br/comprar/carros/se-aracaju/fiat/toro/2019/freedom-1-8-at6-4x2-flex/detalhes/11509613?page=detail&sort=0,172.0
