altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1696.0,2021/2021,Automática,91890.0,SUV,Flex,4232.0,,Branco,Hidráulica,2570.0,61.043,1798.0,Jeep,1.8,Jeep Renegade,5.0,1465.0,320.0,60.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/jeep/renegade/2021/longitude-1-8-4x2-aut-flex/detalhes/9737494?page=detail&sort=0,180.0
1464.0,2022/2023,Manual,59990.0,Sedan,Flex,4213.0,13.4,Branco,Hidráulica,2467.0,34.678,1656.0,Volkswagen,1.0,Volkswagen Voyage,5.0,1015.0,480.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/volkswagen/voyage/2023/1-0-mpi-flex/detalhes/9750359?page=detail&sort=0,162.0
1536.0,2018/2018,Manual,39000.0,Hatch,Flex,4060.0,14.2,Cinza,Suspensão,2590.0,148.226,1733.0,Renault,1.0,Renault Sandero,5.0,1011.0,320.0,50.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/renault/sandero/2018/authentique-1-0-12v-sce-flex/detalhes/10717511?page=detail&sort=0,160.0
1479.0,2022/2023,Manual,54900.0,Hatch,Flex,3680.0,15.3,Prata,Elétrica,2423.0,20.0,1579.0,Renault,1.0,Renault Kwid,5.0,818.0,290.0,38.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/renault/kwid/2023/zen-1-0-12v-sce-flex/detalhes/11194208?page=detail&sort=0,152.0
1502.0,2011/2012,Automatizado,40990.0,Hatch,Flex,3546.0,,Cinza,Suspensão,2300.0,49.0,1627.0,Fiat,1.4,Fiat 500,4.0,1066.0,185.0,35.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/500/2012/cult-dualogic-1-4-8v/detalhes/11435173?page=detail&sort=0,170.0
1502.0,2019/2020,Manual,45990.0,Hatch,Flex,3566.0,12.7,Branco,Hidráulica,2305.0,71.878,1633.0,Fiat,1.0,Fiat Mobi,5.0,933.0,215.0,47.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/mobi/2020/like-1-0/detalhes/11454870?page=detail&sort=0,154.0
1702.0,2022/2022,Automática,103990.0,SUV,Flex,4268.0,,Branco,Elétrica,2570.0,51.256,1805.0,Jeep,1.3,Jeep Renegade,5.0,1476.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/jeep/renegade/2022/longitude-1-3-turbo-4x2/detalhes/11456902?page=detail&sort=0,209.0
,2020/2020,Automática,134700.0,,Diesel,,,Azul,Suspensão,,92.355,,Fiat,,Fiat Toro,,,,,https://www.mobiauto.com.br/comprar/carros/al-maceio/fiat/toro/2020/ultra-2-0-16v-4x4-diesel-aut/detalhes/11475839?page=detail&sort=0,
,2018/2019,Automática,72000.0,SUV,Flex,,,Branco,Suspensão,,90.0,,Renault,,Renault Captur,,,,,https://www.mobiauto.com.br/comprar/carros/al-maceio/renault/captur/2019/life-1-6-16v-sce-cvt-flex/detalhes/7314169?page=detail&sort=0,
1815.0,2020/2020,Automática,175990.0,Picapes,Flex,5315.0,6.9,Branco,Suspensão,3085.0,66.0,1855.0,Toyota,2.7,Toyota Hilux Cabine Dupla,5.0,1985.0,,80.0,https://www.mobiauto.com.br/comprar/carros/al-maceio/toyota/hilux-cabine-dupla/2020/hilux-2-7-srv-cd-4x2-flex-aut/detalhes/11510090?page=detail&sort=0,
