altura,ano,cambio,car_price,carroceria,combustivel,comprimento,consumo,cor,direcao,entre_eixos,km_andado,largura,marca_carro,motorizacao,nome_carro,ocupantes,peso,porta_malas,tanque,url,velocidade_maxima
1831.0,2018/2019,Automática,182900.0,Picapes,Diesel,5361.0,,Branco,Suspensão,3096.0,100.0,1874.0,Chevrolet,2.8,Chevrolet S10 Cabine Dupla,5.0,2042.0,,76.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/chevrolet/s10-cabine-dupla/2019/s10-2-8-ctdi-ltz-4wd-cabine-dupla-aut/detalhes/4714745?page=detail&sort=0,
1788.0,2013/2014,Manual,105000.0,Picapes,Flex,5367.0,,Prata,Suspensão,3096.0,146.0,1882.0,Chevrolet,2.4,Chevrolet S10 Cabine Dupla,5.0,1702.0,,80.0,https://www.mobiauto.com.br/comprar/carros/ce-maranguape/chevrolet/s10-cabine-dupla/2014/s10-ltz-2-4-4x2-cab-dupla-flex/detalhes/9260628?page=detail&sort=0,163.0
1568.0,2021/2022,Automática,120590.0,SUV,Diesel,4199.0,,Branco,Elétrica,2651.0,18.361,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,420.0,52.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/t-cross/2022/1-0-200-tsi-comfortline-aut-flex/detalhes/9344165?page=detail&sort=0,179.0
1746.0,2017/2018,Automática,99900.0,Picapes,Flex,4915.0,,Marrom,Suspensão,2990.0,122.0,1844.0,Fiat,2.0,Fiat Toro,5.0,1871.0,,60.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/fiat/toro/2018/volcano-2-0-diesel-at9-4x4/detalhes/6384912?page=detail&sort=0,
1568.0,2021/2022,Automática,120590.0,SUV,Diesel,4199.0,,Branco,Elétrica,2651.0,19.114,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,420.0,52.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/t-cross/2022/1-0-200-tsi-comfortline-aut-flex/detalhes/9385174?page=detail&sort=0,179.0
1525.0,2019/2020,Manual,58090.0,Hatch,Flex,3941.0,12.9,Branco,Suspensão,2490.0,55.341,1774.0,Ford,1.5,Ford Ka,5.0,1064.0,257.0,51.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/ford/ka/2020/1-5-se-flex/detalhes/9419481?page=detail&sort=0,
1590.0,2022/2022,Automática,111890.0,SUV,Flex,4310.0,11.4,Azul,Elétrica,2610.0,40.937,1760.0,Nissan,1.6,Nissan Kicks,5.0,1139.0,432.0,41.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/nissan/kicks/2022/exclusive-1-6/detalhes/9420556?page=detail&sort=0,175.0
1650.0,2019/2020,Automática,138190.0,SUV,Diesel,4416.0,,Branco,Suspensão,2636.0,25.385,1819.0,Jeep,2.0,Jeep Compass,5.0,1703.0,410.0,60.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/jeep/compass/2020/2-0-tdi-longitude-4wd-aut/detalhes/9420684?page=detail&sort=0,
1534.0,2022/2023,Automática,107290.0,SUV,Flex,4170.0,10.4,Cinza,Elétrica,2600.0,32.287,1714.0,Citroën,1.6,Citroën C4 Cactus,5.0,1204.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/citroen/c4-cactus/2023/1-6-feel-pack-aut-flex/detalhes/9437914?page=detail&sort=0,13.0
1568.0,2021/2022,Automática,117890.0,SUV,Diesel,4199.0,,Branco,Elétrica,2651.0,29.023,1760.0,Volkswagen,200.0,Volkswagen T-Cross,5.0,1250.0,420.0,52.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/volkswagen/t-cross/2022/1-0-200-tsi-comfortline-aut-flex/detalhes/9466682?page=detail&sort=0,179.0
1640.0,2022/2022,Automática,166390.0,SUV,Flex,4404.0,,Cinza,Elétrica,2636.0,17.817,1819.0,Jeep,2.0,Jeep Compass,5.0,1760.0,475.0,60.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/jeep/compass/2022/longitude-2-0-td350-4x4-aut/detalhes/9504556?page=detail&sort=0,
1625.0,2022/2022,Automática,136690.0,SUV,Flex,4404.0,10.2,Prata,Elétrica,2636.0,42.994,1819.0,Jeep,1.3,Jeep Compass,5.0,1589.0,475.0,60.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/jeep/compass/2022/sport-1-3-t270-aut-flex/detalhes/9552826?page=detail&sort=0,204.0
1628.0,2022/2022,Automática,140990.0,SUV,Flex,4404.0,10.3,Prata,Elétrica,2636.0,50.155,1819.0,Jeep,1.3,Jeep Compass,5.0,1585.0,475.0,60.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/jeep/compass/2022/longitude-1-3-t270-aut-flex/detalhes/9553920?page=detail&sort=0,204.0
1503.0,2022/2023,Manual,64790.0,Hatch,Flex,3998.0,14.1,Branco,Elétrica,2521.0,36.197,1724.0,Fiat,1.0,Fiat Argo,5.0,1077.0,300.0,48.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/fiat/argo/2023/1-0-flex/detalhes/9648055?page=detail&sort=0,157.0
1534.0,2022/2022,Automática,79790.0,SUV,Flex,4170.0,11.2,Vermelho,Elétrica,2600.0,30.914,1714.0,Citroën,1.6,Citroën C4 Cactus,5.0,1204.0,320.0,55.0,https://www.mobiauto.com.br/comprar/carros/ce-fortaleza/citroen/c4-cactus/2022/1-6-cactus-shine-aut-flex/detalhes/9694842?page=detail&sort=0,185.0
